,emitterName,latentVector,completionPercentage,jumpActionsPerformed,killsTotal,livesLeft,coinsCollected,remainingTime (20-timeSpent),calc_higher_level_non_empty_blocks,calc_num_enemies
55,CMA-ME,"[-0.15478462  0.0089717  -0.01011571  0.00471218 -0.11559613  0.27302672
  0.03859158 -0.31769786 -0.00971063  0.26634723  0.26813506 -0.09754579
 -0.00353832 -0.01451824 -0.03075602  0.0162254  -0.02579233  0.19746361
 -0.25061996 -0.37783528  0.30272484 -0.08015917  0.10791623  0.1310617
  0.06011162 -0.1420592   0.01514426 -0.08406975 -0.2177623  -0.04191633
 -0.02686118  0.14928432]",1.0,6,1,0,0,17000,2,3
56,CMA-ME,"[-0.12220228 -0.19059295 -0.31599389  0.26139263  0.00711041 -0.0794969
  0.02857839 -0.01034033 -0.13029786 -0.03969015  0.09056001 -0.01596268
 -0.17825732 -0.01202802  0.02695424 -0.02094088  0.08086406  0.03293813
  0.14994255  0.02436226 -0.20983119  0.00496792  0.02578976 -0.05298132
 -0.24128452 -0.09065311  0.13868173 -0.43209134 -0.50632421  0.09465639
  0.14521944 -0.17272839]",0.8261634707450867,2,0,0,0,17720,31,1
57,CMA-ME,"[-0.11014453  0.02997885 -0.14952941 -0.46264156  0.10331151 -0.0828317
 -0.00627055  0.06801641 -0.04726622 -0.40676026 -0.08579067  0.06610456
  0.12268769  0.07947907 -0.18018168 -0.08402765  0.19214481 -0.2073565
 -0.00791757 -0.06455174 -0.27904155 -0.08040122 -0.14237523  0.14883284
 -0.10817243  0.25619703 -0.24909271  0.10589117 -0.03321504 -0.19226406
 -0.2114625   0.04375097]",0.8156388998031616,3,1,0,0,17420,46,5
58,CMA-ME,"[-0.13770938 -0.00111765  0.08286186  0.10444876  0.04512718 -0.04318401
  0.05803921 -0.04577771 -0.08443498 -0.08061909  0.15658129 -0.0182912
  0.33925514 -0.31109657  0.17718599  0.24754105 -0.59399935  0.33315854
 -0.23223062 -0.21137386  0.30804978 -0.04976644  0.06077908 -0.37092678
  0.15856453  0.01655064 -0.27114391 -0.16771484  0.08786444  0.06083881
  0.25928567  0.08067556]",1.0,5,1,0,0,16520,14,2
59,CMA-ME,"[-0.23720622  0.10496989 -0.03594287  0.15033952  0.0608451  -0.27782832
 -0.10062429  0.12539771 -0.0526683   0.22732331  0.1470813  -0.27726565
 -0.05653947 -0.18558132 -0.06736031  0.2442283  -0.17136583  0.18903487
  0.11635577  0.33923131 -0.02369939  0.06103177  0.00330973  0.32047146
  0.44335154  0.06353345 -0.20507443  0.12123058 -0.10446916 -0.05654228
  0.07837565 -0.05300919]",1.0,5,0,0,0,16700,9,2
60,CMA-ME,"[-0.15810091 -0.03911929  0.12719563  0.3663369  -0.03333202  0.19199107
  0.14251933 -0.25328004  0.0075872   0.24217554 -0.1349817  -0.00464234
 -0.25515894  0.20384088 -0.1635813   0.05455462 -0.07441221 -0.05363874
  0.0816823   0.16815719 -0.28951033  0.03244542  0.10536739 -0.06440373
  0.05203869 -0.18663025 -0.126717    0.10961798  0.06437715  0.07729082
 -0.07106756 -0.18094042]",1.0,6,0,0,0,16820,32,2
61,CMA-ME,"[-0.11928319 -0.29053927 -0.01998389  0.02861164 -0.09984497 -0.02642919
 -0.05513095 -0.28907436  0.14307926 -0.19500846  0.10936203 -0.13316344
 -0.12062338  0.10292431 -0.20593341 -0.15974413 -0.07129666 -0.11177601
 -0.08035638  0.35644254 -0.31468507  0.12189741  0.17432184  0.0042673
 -0.19421757  0.24412203 -0.140354   -0.28493941  0.01713421  0.07860283
  0.17069199  0.17896625]",0.7687832713127136,3,1,0,0,17720,17,8
62,CMA-ME,"[ 0.0903651  -0.4577179  -0.06701106  0.0743173  -0.25840621 -0.02636177
 -0.33546084 -0.18492599  0.03131881 -0.27071367  0.0752612  -0.25607339
  0.05885983 -0.20391576 -0.06674542 -0.10213846  0.01429536 -0.10195081
 -0.12959004 -0.36007093 -0.04858779  0.1293584  -0.04333956 -0.0283268
  0.48754512 -0.02828255 -0.60744998 -0.05800005 -0.12110833  0.20791374
  0.25331275  0.40698804]",0.9015066027641296,4,1,0,0,16670,16,2
63,CMA-ME,"[-0.09513399  0.09742978  0.38482053  0.09543223  0.08774912  0.3390078
 -0.00825319  0.35207437 -0.40355856  0.142238    0.07522031  0.14016503
  0.05170178  0.23786696  0.01946963  0.15445312 -0.17466885  0.15055608
  0.01295211  0.14416507  0.35920282  0.47676279  0.13031645 -0.09609288
  0.30348507  0.1292635  -0.08287546 -0.32382089 -0.24917962  0.21031125
 -0.11356359 -0.00661678]",0.8156388998031616,3,1,0,0,17420,44,5
64,CMA-ME,"[-0.1476628   0.03961061 -0.05968941 -0.21375621 -0.35339627  0.01699724
  0.19939071  0.31807154  0.00573828 -0.26387291  0.01256792  0.17774139
  0.24014578  0.04474274 -0.25888244  0.15161891  0.04635587 -0.01839935
 -0.18572188  0.23084342  0.03138714 -0.23340047 -0.30317688  0.17048774
 -0.25766797  0.29419489 -0.21954694 -0.135301   -0.12641089 -0.0696447
  0.07142288 -0.14537516]",1.0,5,0,0,0,16760,31,2
65,CMA-ME,"[-0.03807279  0.05608023  0.07165115 -0.30488224  0.16283951 -0.02621705
 -0.16431359  0.00688108  0.18785022  0.31952363  0.12145188 -0.2753284
  0.21012282 -0.05481408 -0.26821578 -0.06223899 -0.46368964 -0.06089025
 -0.11144803 -0.03453178 -0.16051333  0.02819039 -0.25516442 -0.09062513
  0.08827604  0.02639218 -0.07628983 -0.20070745  0.05856481  0.02799184
  0.01971538  0.01993674]",1.0,5,0,0,0,16760,31,2
66,CMA-ME,"[-1.09782323e-01  2.34555486e-01 -4.35430535e-02  5.79198306e-02
 -5.75904648e-02 -7.79823095e-02 -1.92099095e-01  8.12824186e-02
  1.45212754e-06 -7.05118935e-02 -3.38648770e-03 -6.12819049e-02
  2.05676724e-01 -1.49170508e-03  1.73932526e-01 -7.34892639e-02
 -3.68673403e-01  3.91205580e-01  9.99366816e-02 -4.49962887e-02
  6.99245588e-02 -2.67843677e-01 -1.03684975e-01 -6.31360055e-02
 -5.50538646e-02  2.58667849e-01 -2.73573478e-01  3.73228740e-01
  3.59358553e-01  2.98742010e-01  3.58220464e-02  8.00074112e-02]",0.8261634707450867,2,0,0,0,17720,30,1
67,CMA-ME,"[ 0.08400923 -0.00153463  0.04450366 -0.30364297 -0.11563584 -0.13863585
  0.14561201  0.07433547 -0.12546893 -0.12216092  0.27095126  0.02600898
  0.36593332  0.05368147  0.4591207  -0.07885219  0.02474792 -0.19914173
  0.45845896  0.43333444  0.22004816  0.2408853   0.25634721 -0.15461917
  0.07761292 -0.01119463  0.02851699  0.37453954  0.34771453 -0.0665316
  0.04216522  0.207251  ]",1.0,7,1,0,0,16940,21,7
68,CMA-ME,"[-0.04795233  0.06131681  0.02648545 -0.08144747 -0.05081294  0.14725715
  0.03179788 -0.20350741 -0.37251852 -0.06006636 -0.06076781  0.17126001
 -0.13133572  0.06187865  0.34821265 -0.12678368 -0.17118377  0.1933437
 -0.00322389 -0.04744366  0.36130204 -0.03645137 -0.09645963  0.18116317
 -0.23959057  0.04682088  0.38837338 -0.12833219  0.22852636 -0.04509964
 -0.14384401 -0.08019269]",0.8261634707450867,2,0,0,0,17720,30,1
69,CMA-ME,"[-0.09912929  0.32928279  0.24852831  0.21556272  0.06510901  0.4009302
  0.19484063 -0.30774208  0.04251835  0.14438168 -0.00250259  0.15900326
  0.17476826  0.01822962  0.2709698   0.40446094 -0.13917822 -0.04998019
  0.08494299  0.02242497 -0.07644783  0.24267924 -0.20521248 -0.02970229
  0.02119627 -0.02235938 -0.23092285  0.19766878  0.00094759 -0.24247613
  0.35290141  0.04253466]",1.0,4,1,0,0,16880,5,3
70,CMA-ME,"[-0.41021091  0.19684485  0.03576945 -0.33621606 -0.08591824  0.08760269
  0.16494863 -0.05825988 -0.11652413  0.20442833 -0.03245747 -0.05468006
 -0.51205678 -0.01688719 -0.14447926 -0.03203187  0.14003108 -0.19495927
  0.10747852 -0.29195875 -0.15743029 -0.59865684 -0.20739372  0.04887437
  0.13450702 -0.19195464  0.05583695 -0.03383187  0.1048923  -0.06005171
 -0.16002918 -0.10381195]",1.0,7,0,0,0,16880,3,4
71,CMA-ME,"[ 0.04019994 -0.10176317  0.10263349  0.11677769  0.22791252  0.15177285
  0.19183756  0.39603543  0.1935557   0.26365685  0.02111225  0.19979318
 -0.18230572  0.21463559  0.23517235 -0.04465893  0.18792511  0.18922593
  0.09476355 -0.15435197 -0.21968532 -0.24666152  0.19990367 -0.08266986
 -0.03965444  0.01516803 -0.02316042 -0.24746115  0.04717702  0.00262873
  0.01948378 -0.2759059 ]",1.0,5,0,0,0,17000,31,1
72,CMA-ME,"[-2.59087029e-02 -1.90399899e-01  1.33367812e-01 -8.51986192e-02
 -2.29329275e-01  1.52115451e-01  4.66821791e-02 -2.71869998e-01
  1.77387513e-01 -4.52462427e-02  4.05799708e-01 -1.31804195e-02
  1.40643273e-01 -2.07874518e-04 -4.31448593e-02  3.84238464e-01
 -6.53988842e-02  3.37561328e-01  1.08893232e-01 -9.08643592e-02
 -9.90831945e-03 -3.26179459e-02  1.67411697e-01  2.46675725e-01
 -1.25702862e-01  2.96834256e-01 -1.25943445e-01  2.53559639e-03
  3.28637850e-01 -1.73444833e-01 -1.80122694e-01  1.68006742e-01]",0.9003419280052185,4,1,0,0,16790,16,2
73,CMA-ME,"[ 0.01576645 -0.58058618  0.01545053 -0.25567723  0.06720889 -0.26912128
  0.02364281  0.08861348  0.17077145 -0.24617098 -0.25936756  0.02797428
 -0.1110513   0.02808261 -0.05420185  0.03920922  0.21524344  0.02641603
 -0.23262196 -0.0815726   0.05358495  0.12127577 -0.53495078  0.07545895
  0.20256488 -0.15178515  0.32384171 -0.14133996  0.03624851 -0.05384144
 -0.002356   -0.15424628]",1.0,4,1,0,0,16880,5,3
74,CMA-ME,"[ 0.06285607 -0.06978321 -0.08254617 -0.19695542  0.15612482 -0.07830471
 -0.09379326 -0.08233886 -0.13487581  0.31808117  0.33117737 -0.21391835
  0.01293314 -0.19923195  0.19490098 -0.22252777 -0.01864789 -0.24544864
  0.06575264 -0.02304787 -0.25922851  0.06450294  0.19919086  0.26366228
  0.21121882 -0.05050277 -0.47957323  0.19451865  0.09664624 -0.37589563
  0.24936164 -0.14063225]",0.8263235688209534,3,0,0,0,17600,52,7
75,CMA-ME,"[ 0.16245472 -0.02181435 -0.28652763  0.30517752 -0.28503327  0.13756905
  0.10834083 -0.11609727 -0.14450893  0.23017043 -0.04391119 -0.35428032
  0.07684534  0.10317146 -0.33686587 -0.191627   -0.1665915  -0.15076171
  0.15131284  0.03687165  0.20863291  0.05055333  0.29424903 -0.16156142
  0.06087383 -0.03871658  0.43058812 -0.07089022  0.16361818  0.01226546
  0.3083176   0.34628583]",1.0,4,1,0,0,16940,10,5
76,CMA-ME,"[ 0.24554332 -0.43056558  0.22176763  0.1658696   0.4838272  -0.0453119
  0.08556931 -0.19265674  0.00640874 -0.17806471  0.24268648 -0.05280333
 -0.08134005 -0.02922012 -0.151508   -0.05070009  0.15304425  0.02850269
 -0.17547905  0.12863904 -0.21068014  0.09603536  0.01236016 -0.1203999
 -0.13065909  0.17979727 -0.00996831  0.29130275 -0.2759308   0.17764766
 -0.25391609  0.56955191]",0.8156388998031616,3,1,0,0,17420,37,3
77,CMA-ME,"[ 1.13713340e-05 -3.17738629e-01 -4.25102753e-02  9.88136615e-02
 -7.91581429e-03 -9.84347619e-02 -7.61840032e-02  7.20553851e-02
 -3.24011261e-01 -1.29812937e-02 -6.26086137e-02  1.16224733e-02
 -1.20807850e-01 -2.90019708e-01 -1.43250482e-01 -1.06931056e-01
 -7.55775978e-02  2.99613578e-01 -2.90575661e-02  6.83645392e-02
 -8.18319185e-03 -1.19924705e-01 -3.56570366e-01  1.06589798e-01
  1.87090936e-02 -1.24370172e-01 -9.62468492e-02 -4.81393199e-02
  3.37401016e-01 -6.37501790e-02 -7.04562802e-02 -3.17991136e-01]",1.0,5,0,0,0,16940,32,1
78,CMA-ME,"[ 0.06581112 -0.19528814 -0.3761551   0.11742709  0.11884039 -0.03425412
  0.11260257  0.20838243 -0.05543477  0.204825   -0.21925925  0.02375476
  0.46273747  0.28475962  0.34042393 -0.07335255 -0.19602474  0.04479273
 -0.33662913 -0.03340396  0.2667332   0.03135448  0.0695024   0.38085306
 -0.44902103 -0.03980151 -0.30283676  0.2076169   0.24646106  0.14754157
 -0.24602784  0.11335419]",1.0,4,5,0,0,16940,15,11
79,CMA-ME,"[-0.34776544  0.12327406 -0.20901381  0.27675466  0.0778103   0.16603592
  0.10654669 -0.03306483  0.12776339  0.15464192  0.12379311  0.14761237
 -0.03660328 -0.14944835  0.40443076 -0.19404557  0.29917467 -0.18089344
 -0.03394392  0.13061203 -0.21890883 -0.15256956  0.2349649   0.24897427
  0.39071722 -0.11450017 -0.01402503 -0.05242268 -0.34664361  0.22609288
 -0.07379626  0.31549755]",1.0,6,1,0,0,17000,2,2
80,CMA-ME,"[-0.07942781  0.08784499 -0.41612497  0.35525073 -0.32359749 -0.08553679
  0.27775214 -0.15850036  0.23728262  0.23633154  0.27099698 -0.2873653
  0.19927012 -0.32827557  0.3501087   0.09957276  0.06346534  0.08698836
 -0.34476525 -0.08629907  0.03533592  0.19251944 -0.16303829 -0.02338787
 -0.2622531   0.15951699  0.41335571  0.18186082  0.09008471  0.05405967
 -0.40114181 -0.02937479]",1.0,7,0,0,0,16820,10,2
81,CMA-ME,"[ 0.23637025 -0.22332376  0.22158234 -0.08663261 -0.2248932   0.21669286
  0.03003657  0.13303758  0.1313295   0.3770708  -0.24612343 -0.37127765
 -0.02654232 -0.0600241  -0.09227839  0.04947545 -0.19996742 -0.24531497
  0.06295953 -0.0434072   0.00398281 -0.1586992  -0.14430796 -0.42274743
 -0.07806275  0.13800303  0.3296366  -0.02301992 -0.39914646  0.32805828
 -0.09759074 -0.05203706]",1.0,5,1,0,0,17060,3,3
82,CMA-ME,"[ 0.23642473 -0.03191747 -0.02511071  0.04289898  0.21047513 -0.26519949
 -0.37567204 -0.16546805 -0.00218384 -0.50753773  0.03909238  0.32438375
  0.126785    0.37214456 -0.10579651 -0.23620265 -0.06807274  0.18825781
 -0.04187821  0.16216764 -0.31234112 -0.34860064 -0.16281344  0.212777
 -0.07714966 -0.11981712 -0.07411864  0.08712907  0.12964808  0.19582962
  0.12961137  0.00865711]",1.0,4,1,0,0,16940,10,5
83,CMA-ME,"[-0.26340256  0.07007887  0.076103   -0.04411069 -0.26411535 -0.20629098
  0.13834755  0.33355048 -0.13917509 -0.03871967  0.01289008  0.35236668
 -0.05923652 -0.20189685 -0.01692478  0.0446651   0.12864955 -0.01918748
  0.19751836  0.26059937 -0.00988417 -0.0865263   0.00637011  0.18247771
 -0.21085108  0.12653728 -0.0437116   0.11611406  0.19997452 -0.07831701
 -0.12073427 -0.6405285 ]",0.8261634707450867,2,0,0,0,17720,31,1
84,CMA-ME,"[ 0.22925899 -0.25362935  0.27251908  0.12935596 -0.4573096   0.12856642
  0.35859936  0.08505537 -0.13033412  0.16655244 -0.00954218  0.18627582
 -0.00318577  0.23442764 -0.14715957  0.08160964 -0.33550379  0.02354635
  0.16730055 -0.02076782  0.05795636  0.0369553  -0.02957507 -0.12926732
 -0.15873856 -0.02431312 -0.20022638  0.23230928  0.02084795  0.26761746
  0.10536952 -0.03287226]",0.8263235688209534,3,0,0,0,17600,49,4
85,CMA-ME,"[-0.29073186 -0.36712821  0.09089584  0.13655369  0.20369182 -0.06075851
  0.1178347  -0.09884659  0.19705015  0.04697251 -0.05150692  0.16623689
 -0.00717194  0.11041646  0.30004939 -0.2370533   0.05143822 -0.1146372
  0.22432143  0.15679611 -0.24796336  0.03087746  0.616054    0.23054022
  0.02002293  0.28013821 -0.20010718  0.04422164  0.14223582  0.05312695
 -0.098697    0.01851361]",0.8138288259506226,3,0,0,0,17720,52,7
86,CMA-ME,"[ 0.1393556  -0.35469285 -0.40483294 -0.15748329  0.30485786 -0.13603967
  0.02087603  0.09983241  0.13054807  0.07553121  0.18920262  0.20082479
  0.16843591 -0.2233264   0.33836714  0.18365332 -0.20596234 -0.15181555
 -0.17162143 -0.2424259   0.18991176 -0.2376329  -0.49759968 -0.27505246
  0.17274346  0.08235921  0.00995618  0.18577905 -0.19672975  0.30532069
 -0.07190483  0.05853828]",1.0,6,0,0,0,17180,16,4
87,CMA-ME,"[-0.2002639   0.06459843  0.06606347  0.01511645  0.30126739 -0.06940216
 -0.28227841 -0.1348891  -0.01897588 -0.1986762  -0.2522611   0.06498666
  0.20403146  0.20982546  0.18921225 -0.11362736  0.02677428  0.27688465
  0.11910875 -0.12126102 -0.12307126  0.02940019  0.43652171 -0.05315971
  0.07110454  0.31193668 -0.00671259  0.13819812 -0.0438827   0.31269024
 -0.22795572 -0.30724708]",1.0,5,1,0,0,17240,18,7
88,CMA-ME,"[-0.46939967  0.32572155  0.32029378  0.25162851  0.02582118  0.22020495
  0.29819486 -0.07993391  0.17091147  0.40724569 -0.22355095  0.21721275
  0.00607811  0.03849543 -0.01744502 -0.0040753   0.00264677 -0.23987582
  0.18660733  0.00774963 -0.34725178  0.08665772 -0.03864323  0.21990966
 -0.11306398  0.01254485 -0.01811852 -0.10425129  0.08437307  0.60441428
 -0.01714979 -0.09248065]",1.0,5,0,0,0,16580,8,2
89,CMA-ME,"[-0.03127251 -0.04966089  0.13198356 -0.11768278  0.44580005  0.37660384
 -0.08539291  0.062231    0.13007789 -0.2480187  -0.03772387 -0.14167265
  0.30831025  0.04717386 -0.27430645  0.04780901 -0.08604756 -0.36267907
  0.10499999  0.00716125 -0.42459833 -0.10104436  0.06994348  0.21860553
 -0.18550931 -0.35774703  0.08951626 -0.28065419 -0.17258303  0.02902745
  0.21467901  0.07255704]",1.0,5,0,0,0,16940,8,2
90,CMA-ME,"[ 0.02732731  0.11865626  0.02247228  0.04332733  0.09732885  0.21465305
 -0.06601967  0.17610169  0.17163251 -0.0993027   0.14142723 -0.0533628
 -0.10896837  0.26685762  0.20737876  0.08415964 -0.05808939  0.13323023
 -0.20404981 -0.10163003  0.05616691  0.06140268  0.12541872 -0.22457965
 -0.21776353  0.05225246  0.29726618 -0.17121026  0.10541107  0.07316719
 -0.03723465  0.25282879]",0.8263235688209534,3,0,0,0,17600,52,6
91,CMA-ME,"[ 0.31196091 -0.04911644 -0.36077589  0.11029997 -0.09694835 -0.22265683
 -0.02373492 -0.10735047 -0.44070273  0.10107656 -0.16771156  0.04786708
 -0.06625426 -0.05489151  0.19339997 -0.1315746   0.1000165   0.09202886
  0.19003118  0.15440899 -0.03933998  0.01219346 -0.00846349  0.04478745
 -0.03101666  0.18168971 -0.00662276 -0.10137853  0.1665693   0.07339852
  0.05679369 -0.03902968]",1.0,5,0,0,0,16760,31,2
92,CMA-ME,"[ 0.07391438  0.10742139 -0.07112655  0.252369    0.16383601  0.03976657
  0.18077102  0.14024302  0.0354915   0.1208645   0.68691814 -0.07521859
  0.02678713 -0.00467765  0.06492137  0.22066605  0.09818237 -0.02406958
  0.11019324 -0.15146357  0.1467315  -0.2796087   0.13794911 -0.28345584
 -0.1201349   0.04924731  0.22163734  0.06401026 -0.16949459  0.12850393
  0.13244425  0.07517162]",0.8771098256111145,4,1,0,0,16730,19,2
93,CMA-ME,"[ 0.03136383 -0.20045601 -0.13872317  0.0353717   0.00562041  0.19047634
  0.04295139  0.17893276 -0.5120605   0.15689162 -0.40715594 -0.04912368
 -0.16319152  0.12143259 -0.07822418  0.08067612  0.0484672   0.2833972
  0.20953143  0.23952372 -0.12481279 -0.02111811 -0.10330293  0.29116476
 -0.64392344  0.06840606 -0.30452219  0.12402321  0.10132879 -0.13283871
  0.1718496   0.07848238]",0.8156468272209167,3,1,0,0,17480,48,5
94,CMA-ME,"[-4.75567854e-01 -3.60231097e-02 -3.70046617e-02 -1.28777206e-01
  1.39599875e-01 -2.57742306e-01  2.19395901e-01 -5.33811037e-02
 -1.84424003e-01 -1.63247072e-01 -1.24723720e-01 -2.61972352e-01
 -2.70622704e-04 -2.35658482e-02 -8.00245821e-02 -2.51948938e-01
 -1.83676980e-01  6.75829042e-02 -1.49443413e-01  4.23833478e-01
 -1.98856858e-03 -1.32261033e-01 -8.47251079e-02  1.42265019e-01
 -1.04853494e-01 -5.73051577e-02 -9.16883277e-02 -7.69851428e-03
 -1.10012989e-01 -1.78427683e-01 -2.45757707e-01  8.44350362e-02]",1.0,5,0,0,0,16760,31,2
95,CMA-ME,"[-0.15607606 -0.22135228  0.02593889  0.07955183  0.10126965 -0.116051
  0.08915128  0.16681205 -0.49104435  0.06130766  0.32174432 -0.18124262
  0.29750903 -0.17631189 -0.21572745  0.20503825  0.00348415  0.17346847
  0.19733112 -0.05340322 -0.20641498 -0.049708   -0.18282735 -0.09915788
 -0.15523726 -0.08328663 -0.08902597  0.12769792  0.0726812  -0.02270147
 -0.21771231  0.14661169]",0.9170361161231995,4,1,0,0,16730,13,2
96,CMA-ME,"[-0.29586898  0.04812671  0.01541729 -0.19859236  0.09986301  0.07307343
 -0.04038297  0.31942925 -0.07593714  0.10591982  0.00467461 -0.15020756
  0.09476176  0.13433401 -0.14507958  0.33364858 -0.06687026  0.09263731
  0.16978768  0.34510753  0.1995309  -0.10560099  0.02977971  0.10839166
 -0.41582659  0.20552827  0.08448693 -0.00106468 -0.17482791 -0.07576682
 -0.03797554  0.21683098]",0.8261634707450867,3,0,0,0,17720,32,1
97,CMA-ME,"[ 0.28294446 -0.27167769 -0.03740392 -0.26380791 -0.03650053 -0.4296336
  0.0121624  -0.18435294  0.34832476  0.05650007  0.22356671 -0.31974866
 -0.00699487  0.13582915  0.10295551 -0.0422786  -0.08862829  0.19749932
  0.13706958  0.43816658  0.44860158  0.22577899  0.12314214 -0.07985612
  0.07012336 -0.36876629 -0.06679145 -0.28442927 -0.14191719 -0.17831076
  0.22621182 -0.20064964]",0.8263235688209534,3,0,0,0,17600,50,5
98,CMA-ME,"[-0.12667559  0.2417452  -0.0916171  -0.00296899 -0.09224602  0.07002383
  0.00073809  0.23064662  0.22130242  0.20832585  0.16438872  0.16704701
  0.15273572 -0.00580153 -0.00911085 -0.20642839  0.02121515  0.06611426
  0.19171731 -0.03730066 -0.44484631 -0.09688977  0.01652848  0.14827612
  0.21019717 -0.06358147  0.10412217  0.07572173 -0.31935607  0.27485549
  0.01594227 -0.2626256 ]",0.9232825040817261,6,4,0,0,16610,42,8
99,CMA-ME,"[ 0.05214756 -0.20264835  0.16186088  0.23090438  0.02706066 -0.15780372
 -0.09716777 -0.0239449  -0.27326963  0.16869957 -0.13493052  0.14430487
  0.21207233  0.07509026  0.11164354 -0.11820565  0.11275252  0.02400191
  0.14936873  0.13905515  0.20513848  0.0561189   0.23517679 -0.10387452
 -0.08998233 -0.00426857 -0.19896172 -0.07969259 -0.05613741  0.141812
 -0.05851861 -0.46237857]",0.8261634707450867,2,0,0,0,17720,31,1
