,emitterName,latentVector,completionPercentage,jumpActionsPerformed,killsTotal,livesLeft,coinsCollected,remainingTime (20-timeSpent),calc_higher_level_non_empty_blocks,calc_num_enemies
22,CMA-ME,"[ 3.94615936e-01 -2.59568060e-01 -1.38634903e-01 -6.16906060e-02
 -1.28196983e-01  2.46747629e-01 -3.29271407e-01  3.43889917e-01
 -8.48656196e-02  1.36835968e-01 -2.32574011e-03  3.29870065e-01
  4.40597073e-02  4.08628630e-02 -7.63637560e-03 -5.17333070e-02
  5.90056121e-02  1.28486690e-01  2.84657705e-01  2.93575455e-02
 -3.14314026e-01  1.89438295e-01 -1.30892827e-01  1.84676681e-06
 -3.13649597e-01 -2.56063951e-01  3.35284221e-02 -9.30911454e-02
 -2.69855641e-02 -3.89443111e-01 -5.29478395e-02  3.18201041e-02]",0.8261634707450867,3,0,0,0,17720,52,7
23,CMA-ME,"[-0.13559509  0.0887646   0.07272397 -0.12613285  0.18521842  0.25120694
  0.21365294  0.03888263 -0.0756927   0.1498361  -0.25334609 -0.17402021
 -0.21862643 -0.38034454  0.30360587  0.27366261 -0.02489885 -0.06842056
 -0.00510859  0.27825742  0.31094629  0.23781208 -0.03016835 -0.12563082
 -0.21510962 -0.0899628  -0.12198719  0.18292508  0.287877   -0.01411436
  0.00220252  0.1656174 ]",1.0,4,0,0,0,16880,3,2
24,CMA-ME,"[ 4.80198789e-05 -9.07416809e-02 -3.07549205e-02  1.31853726e-01
 -1.09799604e-01 -3.01298700e-01 -2.14694262e-01 -3.71945626e-01
  1.16029974e-01  8.86065716e-02  4.35514996e-02 -8.50517202e-02
 -7.48441582e-02 -3.48404300e-01  4.99820996e-02  4.23693771e-02
  2.62680661e-01 -1.36357113e-01 -1.09301573e-01  1.62141205e-01
 -7.79058379e-02 -1.14997237e-01  1.72432081e-01  8.43424815e-02
 -5.38722034e-03 -2.39763316e-01 -1.64140066e-01 -1.37001839e-01
  2.35122066e-01  2.05933554e-01 -1.96237516e-01 -1.79040160e-01]",1.0,7,0,0,0,16820,5,3
25,CMA-ME,"[ 2.23032657e-01  2.54829630e-01 -2.81810908e-01  8.09238229e-02
  1.84609161e-01  3.54287132e-01  2.22125534e-01  3.20078902e-01
  2.29537265e-01 -4.30668724e-01 -8.87886625e-02 -2.09768135e-01
  2.39980885e-02 -1.62407978e-01  2.99053459e-01  1.53922369e-01
 -2.38734925e-01  1.90327750e-01  2.33991752e-01 -7.63881917e-02
  1.11488759e-01 -3.48909538e-04 -4.21210839e-02 -2.43843560e-01
 -4.68351013e-01 -4.54413602e-01 -2.01283114e-01 -7.50063291e-02
  5.85976111e-02  7.27302509e-02 -3.41124833e-01  1.04973076e-01]",0.8156388998031616,3,1,0,0,17420,44,5
26,CMA-ME,"[-0.09079619  0.03223712 -0.08117373  0.37094026 -0.05153366  0.35971701
  0.30224487 -0.01694604 -0.24623375 -0.02384562  0.0051576  -0.08309473
  0.33676633  0.31995482  0.23497335  0.05146118  0.23132677  0.22047062
  0.14764756 -0.23056464 -0.28985676 -0.21428475 -0.10800007  0.24583955
  0.00833591 -0.15609423  0.01257589  0.08070113 -0.00653258 -0.11254838
 -0.48587974 -0.03428215]",1.0,5,0,0,0,16940,33,1
27,CMA-ME,"[-0.08241191  0.15362721  0.32859712 -0.13695952  0.24324113  0.45210132
 -0.26353873 -0.20508765  0.30514715  0.01367649  0.07315975 -0.45778253
  0.05916106  0.40714276  0.70641054  0.10063375  0.41285097 -0.00671687
  0.16105353  0.20007697 -0.5496165   0.1220104  -0.31627302 -0.04190792
  0.05311129 -0.02442882 -0.16588374  0.46828547 -0.17666667 -0.00895102
 -0.06495808  0.24950748]",1.0,6,1,0,0,17000,3,2
28,CMA-ME,"[ 0.07181519 -0.09968896 -0.1426941  -0.18570018  0.07665365 -0.45127652
 -0.00357281  0.10917383  0.20704876  0.13012634 -0.02191859  0.08523386
 -0.28104008 -0.05450579 -0.06212955 -0.20195976 -0.08085691 -0.28224896
 -0.08098284 -0.08284816  0.17858783  0.15425067  0.2100508  -0.29353119
  0.12288474  0.22182039  0.16716644  0.23264691 -0.22534482  0.08793776
 -0.08522259  0.05960119]",0.8261634707450867,2,0,0,0,17720,30,1
29,CMA-ME,"[ 0.04562727 -0.08956811 -0.1414411   0.25608887  0.15050312 -0.24725632
  0.25159199 -0.24823407  0.00681786 -0.26126428 -0.16674569  0.25978341
 -0.20517614 -0.20279095 -0.12229969  0.13921447  0.11090645  0.15905865
 -0.24355598 -0.37093763 -0.12046843 -0.06074205 -0.03516386 -0.1260964
  0.05595003 -0.18012682 -0.0756217  -0.23019773 -0.30665374  0.00962772
  0.10510217 -0.47829732]",1.0,4,1,0,0,16460,11,2
30,CMA-ME,"[ 0.01822791  0.05738166  0.2391069   0.02823582 -0.00715637 -0.0136288
  0.02270052  0.3575522  -0.10578314  0.28578515 -0.16035824 -0.26621818
 -0.032728   -0.11968379 -0.11007599  0.24347756 -0.17223113  0.38324132
  0.16673178  0.00159913 -0.03077226  0.00180359  0.20456326  0.17046755
 -0.43937637  0.14425954  0.10180663 -0.11413027  0.02398812  0.33986391
  0.23355012 -0.27515737]",1.0,5,1,0,0,17240,20,7
31,CMA-ME,"[-0.04591575  0.47871873 -0.09011762  0.02019651  0.39693609 -0.12445499
 -0.06584046  0.10581142 -0.035419    0.39265593 -0.23613985 -0.17161294
 -0.10818821 -0.12769275 -0.04669943 -0.16092178 -0.35853768  0.06972821
 -0.18939382  0.13373217 -0.09853623  0.12124929 -0.01714468  0.56438027
  0.08725575  0.0900251  -0.4492978   0.3101715  -0.48492927 -0.20982996
  0.04797205  0.04937313]",0.8156468272209167,3,1,0,0,17480,48,5
