,emitterName,latentVector,completionPercentage,jumpActionsPerformed,killsTotal,livesLeft,coinsCollected,remainingTime (20-timeSpent),calc_higher_level_non_empty_blocks,calc_num_enemies
47,CMA-ES,"[ 0.07000937  0.68211326 -0.21594386 -0.18809242  0.37599867  0.46696896
 -0.14665072 -0.119805    1.78645587  0.05082278  0.43890974 -0.63837724
  1.22198666 -0.57278152  1.01481465  0.67340164  0.41940101  0.59118347
  0.91117627 -0.31704616 -0.03546645 -0.36639268 -1.11219046 -0.77436024
  0.86622519  0.28348876 -1.07511195  0.15007006 -0.46645827 -0.25354392
  0.40582913  1.17357064]",1.0,5,1,0,0,17180,19,4
48,CMA-ES,"[-0.10205249 -0.42765249 -0.96291092 -0.22564983  1.12604576  0.43728237
 -2.14294972 -0.29788974  0.66817983  0.47253658  0.20608083 -0.49929639
  0.76303768 -0.37893039  0.0054785   0.58700189 -0.28572485  0.18568622
  0.51217502  0.64597472 -1.36383209  0.05577737 -0.82420938 -0.09327745
  0.34717609  0.20709892  0.61684257  0.11572949 -0.16997209 -0.65736534
 -0.35994413  1.35912665]",1.0,5,1,0,0,17210,0,3
49,CMA-ES,"[ 0.43321217  0.58932764 -1.7647486   0.39617034  0.50829509 -0.09951424
 -0.95636312 -0.1467541   0.9230704  -0.52550265  0.13516159 -0.68022202
 -0.30139638 -0.76985087  0.25292389  0.6699498  -0.29973295  0.62526803
  1.83828322  0.20173225 -1.06909409  0.5800394  -0.99803872 -0.4494702
  1.21430757  0.70237664 -0.09527059  0.76930336 -0.43873292 -0.34478764
  0.0931493   1.13138988]",1.0,4,1,0,0,16880,4,3
50,CMA-ES,"[ 0.11398647  1.1141501  -0.26220884  1.16063364  0.30390357 -0.10201387
 -0.48130031  0.59925875  0.33654624 -0.20077047 -0.48397883 -0.86486268
 -0.36605413  0.05372445  1.06278653  0.50540535 -0.14016483 -0.32979617
  0.71550402  0.33361261 -1.04172318  0.18110481 -0.41356318 -0.5461734
  0.55672205  0.65026099  0.39174074  1.01443099 -0.72423551 -0.22765977
 -0.25816533  0.56702703]",1.0,5,0,0,0,17000,30,1
51,CMA-ES,"[-0.16770295 -0.23631155 -1.37544258  0.57028025  1.02939174 -0.01209334
 -0.69735971 -0.49884853 -0.65341274 -0.21032721  0.29378715  0.20401773
  1.0735531  -1.5415074  -0.46543932  0.85102666 -0.51553772 -0.14708917
  0.19750554 -0.42338501 -1.21774825  0.03922822 -1.35095147  0.15628064
 -0.32185781 -0.13278573  1.13746684  0.49150561 -1.31249064  0.43043688
  1.0271618   1.17675518]",0.7132630944252014,2,0,0,0,17990,11,1
52,CMA-ES,"[-0.17937954  0.13268318 -0.67106229  0.87683757  0.53082831 -0.43913308
 -1.63888058 -0.08136988  0.46626731 -0.72365299  0.46555916 -0.17448144
  0.38400686 -1.19429995  0.12239019  0.27950069 -0.27687134 -0.35842316
  0.04238821 -0.28756599 -0.97301615  0.69487327 -0.1466628  -0.08073671
  0.75421335  0.38162886  0.20331473  0.67625062 -1.1121575   0.19186461
 -0.78866716 -0.15529434]",0.8156388998031616,3,1,0,0,17420,45,5
53,CMA-ES,"[-0.62121745 -0.22758725 -1.02767074 -0.82570978  2.01623145  0.20017723
 -0.18877964  0.62162025  0.00791734 -0.97615003  0.5575334   0.15796821
  0.64673434 -0.84176386 -0.53795838  1.25570648 -0.46307241 -0.97101343
  0.9359005  -0.29672289 -1.45059287 -0.90088476 -0.54070931 -0.8511262
  1.31990636  0.58659019  1.13162021  0.23509265 -0.41419005 -0.24969954
  0.42296331  0.66485167]",0.8156388998031616,3,1,0,0,17420,39,3
54,CMA-ES,"[-0.66109272  0.51727989 -2.00048087 -0.63959455  1.13056578 -0.37832962
 -0.72391462 -0.25926558  0.52560217  0.07415833 -0.54431193 -0.46346583
 -0.01942616 -0.76133993 -0.20735703  0.92856943  0.20849503 -0.33039201
 -0.12079243  0.81801191 -1.66894599  0.77141169 -0.81716041 -0.48235262
  1.22374662 -0.40153254  0.40067231  0.50636016 -0.39065659 -1.50477617
 -0.04167157 -0.23676572]",1.0,6,1,0,0,17000,3,2
55,CMA-ES,"[-0.22174288  0.72908261 -0.20488556  0.08800864  0.25075202 -0.78580412
 -0.79173575 -0.03744     0.02579642 -0.3647271   0.30259639 -0.47488161
  0.70525322 -0.04705381  0.11372392  0.88886728 -0.89319576 -0.11228364
  0.59063225 -0.11425376 -1.1707796  -0.15648299 -0.41898881  0.25440261
  0.6275345   0.52507612 -0.1693114   0.43477023 -1.12651214 -0.474038
  0.62649129  1.75598578]",0.8156388998031616,3,1,0,0,17420,46,5
56,CMA-ES,"[-0.43622687  0.31146008 -0.60480734 -0.30403562  0.41762725  0.31625602
 -0.45604258 -0.89995449  1.51362929  0.30127238  0.15724955 -0.78636579
  0.3934832  -0.88018906 -0.03700509  0.47643914 -0.46519573  0.9772462
  0.29457081 -0.30511249 -1.02659673  0.29243445 -0.20118504 -1.29214728
  0.57990612  1.29275609  0.56308606  0.27103161 -0.72075629 -0.29918697
  0.13828383  0.23557094]",1.0,7,0,0,0,16820,10,2
57,CMA-ES,"[ 0.06841245  0.08005796 -0.99259552  0.00318467  0.64623715  0.38605974
 -0.97942154  0.0282547  -0.08566574 -0.21690517 -0.29466233  0.12204159
  0.13150906 -0.23503907 -1.11583476  0.39934143 -0.50205434  0.55190042
  0.84931755  0.30145601 -1.899361    0.23641088 -0.37109053 -0.44075021
  1.26895864  0.80495468  0.43012284  0.53664974 -0.8300639  -0.07906364
 -0.041634    1.91548901]",0.8263235688209534,3,0,0,0,17600,49,4
58,CMA-ES,"[ 0.10854298  0.41731038 -0.66554058 -0.61762332  0.86626052 -0.4713504
 -0.62253456  0.42215178  0.8496501   0.67226864 -0.24193969 -0.40138115
  0.47384787 -0.4026205   0.64183764  0.49663417 -0.6212671  -0.24434431
  1.97152499 -0.01033656 -1.53152637 -0.28243747  0.58126754 -0.90096275
  0.57652265  0.29862037  0.23205185  0.49348723 -1.67467135  0.73700691
 -1.05098692  0.4416648 ]",1.0,4,0,0,0,17000,11,1
59,CMA-ES,"[ 0.38306405  0.68342925 -0.57978739  1.02487575 -0.02856464  0.31938549
 -0.73129365  0.442556    0.08347521 -0.11052657 -0.79361351 -0.29052301
  0.72241357 -0.83091779  0.07249356  0.44776648 -0.10674452  0.73784038
  0.87773456  1.06528948 -0.37196711 -0.28034863  0.39051208 -0.45919189
  0.1667934   0.70734475  0.27895804  0.24892161 -1.32503808 -1.11211656
  0.18792324  1.31860393]",1.0,4,0,0,0,16760,31,1
60,CMA-ES,"[-0.34650448  0.35465076 -0.70375891 -0.58870031  0.47036123  0.62842828
 -1.50890142  0.76282968  0.94961027  0.4588497   0.16848066 -0.30412398
 -0.15465562 -0.92101544  0.02922612  0.73077671 -1.17342921  0.55561691
  0.56266989 -0.3423078  -1.44463922 -0.82201668  0.40835413 -0.41041886
  0.4006675   0.96624126 -0.11180742  0.73400067 -0.24410097 -0.34397462
 -0.34947762  0.70207409]",1.0,4,0,0,0,17240,16,1
61,CMA-ES,"[ 0.2798225   0.2310414  -0.14212383  0.05676201  0.04000815  1.05941632
 -0.41703489 -0.3257717   1.34723425 -0.06117036 -0.10426388 -1.24571133
  0.78052129 -0.57344649  0.08644676  0.59925756 -0.66130165 -0.52159341
  1.29598015  0.03736866 -1.13722762 -0.34892275 -0.67616518 -1.33888461
  0.72766286  1.28267725 -0.09356341  0.3334439  -0.26876938 -1.2685767
 -0.19224355  0.05826478]",1.0,6,1,0,0,17000,2,3
62,CMA-ES,"[-0.21147235  0.67851545 -0.4053706  -0.54272486  0.79766484  0.5595282
 -1.3378707  -1.25354429  0.54189122  1.04888538  0.20040106  0.04292222
 -0.30662322  0.40798602  0.68887184  0.22116119  0.67621459 -0.0330203
  0.78130749 -0.12063288 -1.07690839 -0.08992185 -0.64445592  0.03608589
  0.98669629  0.65267273  0.04830185  0.90969613 -0.60822578  0.55998496
  0.29634683  1.04601533]",1.0,6,0,0,0,16940,15,4
63,CMA-ES,"[-0.34207123  0.2326142  -0.69769831 -0.50391719  0.75715451  0.10415699
 -1.19414218 -0.01627401  0.14263392  0.29256594  0.3427337  -0.1563573
  0.14514539  0.33890245 -0.66848785  1.22344162 -0.05982909  0.72258926
  0.68765731 -0.87907855 -0.95857355  0.03007624 -0.17626134 -1.02935437
  0.46228001  0.07132695  0.77976345  1.16458117 -0.76325327  0.18253631
  0.80252946  1.26805491]",0.8156388998031616,3,1,0,0,17420,40,3
64,CMA-ES,"[ 0.28563902  1.09064278 -0.80904931  0.6448769   0.77259874  1.07211899
 -0.61051314  0.6998978   0.89765286 -0.51424261 -0.51821643 -0.78275473
  0.29816363 -0.34306338  0.73836634  0.29435717 -1.00490751  0.05579962
  1.3986403  -0.34894059 -0.93990067 -0.06739662 -0.45205781 -0.97155155
 -0.04187837  0.20172531 -0.90601604  0.38654658 -0.29081391 -0.17899216
 -0.03037113  0.50502546]",1.0,5,0,0,0,16760,32,2
65,CMA-ES,"[-0.72057226  0.18892361 -1.25771492  0.32144163  1.17163159 -0.14836651
 -1.21027735 -0.44348556  0.57219175  0.20825371 -0.75958101 -0.9662868
  0.5095627  -0.29112969  0.05230202  1.65529926  0.02079878  0.57651769
  0.40679224 -0.61164557 -1.92461692  0.22315543  0.65997661 -0.86871766
  1.00256573  0.5412115   0.42725055 -0.20928719 -0.72252943 -0.42527559
  0.73796808  0.9278738 ]",1.0,5,0,0,0,17000,29,1
66,CMA-ES,"[-0.09192128  0.7471816  -1.3033844   0.6468731   0.88994497  0.91151573
 -0.42429912  0.65594895  0.28728925  0.3757663   0.06454431 -1.01807277
  1.44796475  0.37425494  0.62375926  0.42754244 -0.96226089  0.12744796
 -0.14998206 -0.19978339 -0.50217551 -1.14239825 -0.92055997 -0.7266051
  0.564755   -0.19305148  0.44655158  0.55514027 -0.30936191 -0.27479007
  0.09741701  0.16752824]",1.0,4,0,0,0,17000,16,1
67,CMA-ES,"[-0.81822798 -0.61957956 -1.63182458  0.33469171  1.57259612 -0.45895575
 -0.70514962  0.31430809  0.77020385 -0.56945782  0.39894414 -1.00881429
  0.01382926 -0.02918994  0.77637656  0.16432567 -0.5443891   0.6959765
  0.55302959  0.80298172 -1.03426501 -0.07140882 -0.43651456 -1.47612911
  0.3993973  -0.14271185  0.50465985  1.38887454 -0.71731203  0.32083998
 -0.25134766  0.0185385 ]",0.8156388998031616,3,1,0,0,17420,41,4
68,CMA-ES,"[ 0.05224696  1.36419557 -0.66627484  0.62806805  0.58977265  1.05016105
 -0.87817058 -0.23177993  0.16635978  0.56405213 -0.36997729 -0.31644724
  0.64234822 -0.40150217  0.08365756  0.8204429   0.69736495  0.26078319
  0.2954102  -0.07353835 -0.77707425  0.32675339 -0.68689738 -0.53458312
  0.75521367 -0.54968694 -0.29430997 -0.49538512 -0.76761087  0.29157456
  0.87097614  0.76877067]",1.0,5,1,0,0,17180,17,4
69,CMA-ES,"[-0.54286706  0.64480936 -0.27723043 -1.24529006  0.75912426  0.28350328
 -1.03167413  0.37250713 -0.77865906 -0.38750509  0.07953622 -0.24859127
 -0.35900751 -1.19482405  0.25108041  0.70187464  0.08135577 -0.47157092
  0.06151739 -0.57158227 -1.12071548 -0.48416505 -0.72050429 -1.38420339
  0.69587382  0.48633378  0.29202268  0.5941586   0.28508241  0.13599746
  0.98430328  0.99468828]",1.0,6,0,0,0,16940,3,4
70,CMA-ES,"[-0.03875464  0.60224466 -1.1849514   0.77443358  0.60565663  0.92519012
 -0.24843655 -0.21551929  0.60295736  0.60895846 -0.03756119 -0.43736102
  0.5292478  -0.63321709 -0.10494518  0.98125825 -0.48850228  0.84926543
  0.13589042  0.10877005 -1.28426588  0.11166287 -0.33579072 -0.26312133
  0.3435014   1.00220735 -0.13732161 -0.42776154 -0.87962096  0.0374767
  0.2292471   0.28681045]",1.0,7,0,0,0,17120,9,2
71,CMA-ES,"[-0.81555098  0.55374356 -0.77457678 -0.33265137  0.45690315 -0.31320653
 -0.04945767  0.60681741  0.07311547 -0.61678159  0.94251206 -1.08204658
 -0.0031814  -0.83714374  0.57669812  1.06010381 -0.01640509  1.42377654
  1.00316526  0.4491135  -1.3979659  -0.88731831 -0.57064287 -1.4885096
  1.48930302 -0.21562604  0.29979006 -0.17889104 -0.41465895 -0.24211766
 -0.10192677  1.02779069]",0.9899601936340332,5,1,0,0,17000,16,2
72,CMA-ES,"[ 0.22491423  1.13026301 -1.8571533  -0.07608895  1.75398385  0.85456316
  0.0901449  -0.42466162  1.86196913  0.55532025  0.76727073 -0.59038063
  0.65712932 -0.42702481  0.72477148 -0.16114212 -0.28776982 -0.40901251
  1.2447718   0.74970861 -1.48938429  0.68549394 -0.60445098 -0.68311779
  2.04469763  0.16050283 -0.82189349 -0.72137882 -0.23179024  0.57015101
  0.09693512  0.47005054]",1.0,4,1,0,0,16880,5,3
73,CMA-ES,"[-0.31658219  0.75667377 -0.68224516  0.27272876  1.31359185 -0.89682382
 -0.33544742 -0.14132466  0.72410514  0.09800441  0.43876396 -0.76846376
  0.43520791 -1.29212186  0.12522683  0.89166094  0.11608663  0.29929775
  0.62282245  0.38376415 -1.41270475 -0.05375732 -0.20906118 -1.08424013
  1.78981371 -0.20886129  0.64632426  0.73649568 -0.56573768  0.71773565
  0.44852722  0.46333566]",1.0,4,0,0,0,16880,3,2
74,CMA-ES,"[ 0.32368314  0.62614826 -0.52401334  0.5314158   0.42995698  0.69894263
 -0.33591466  0.73151978  1.01284931 -0.92144414 -0.24034496 -0.98295401
  0.37784499 -1.09993363  0.21776171  0.52569684 -0.75968689  0.314447
  0.36526864  0.38089598 -1.41828076  0.25541458 -0.14348688 -0.28684908
  0.20826876  0.82501121 -0.64124614  0.65633888 -0.89082005  0.51817911
  0.50187776  0.3756995 ]",1.0,4,1,0,0,16940,10,5
75,CMA-ES,"[ 0.24943586  0.6308991  -0.57128829 -0.02296923  0.53395963 -0.75961495
  0.13486058  0.33105881  1.31970049  0.70236927  0.2001451  -1.39765347
  0.21139559  0.28399871  0.52983584  0.2655973  -0.7422095   0.03852328
  0.40630405 -0.04957416 -1.01871602  0.9301568  -0.23477905  0.22341594
  0.85666485  1.13369087 -0.21053001 -0.1301406  -0.91063369 -0.27436132
  0.4609922  -0.33554968]",1.0,4,4,0,0,16820,15,11
76,CMA-ES,"[-0.11757888  0.22919466 -0.82116711  1.24332054  0.87879905  0.53841957
 -1.14941307  0.0359361  -0.06981272 -0.2825057  -0.1351146  -0.643731
  0.31975539 -0.01930531 -0.43713787 -0.07918683 -0.16784283  0.18604115
 -0.29659575 -0.8915058  -0.93265693  0.31129698 -0.67496528 -0.28688437
 -0.12140336  0.06327581  0.27757475  0.36375401 -1.14674473  0.24563018
  0.19275428  0.85907404]",0.8156388998031616,3,1,0,0,17420,37,2
77,CMA-ES,"[-0.62076411  0.31732194 -2.34090992 -0.53192137  0.36669274  1.17643728
 -1.47417869  0.14542636  0.74223005  0.51540367 -0.21026329 -1.01660255
  0.27842486 -1.0903573   0.28133169 -0.32784503 -0.19926358  1.1293056
  0.9792586  -1.11276    -1.89262592 -0.4947267   0.19589463  0.30477071
  0.07418038 -0.24725497  0.04899882 -0.3430661  -0.3719879   0.21414209
  0.23863994  0.68088369]",1.0,5,0,0,0,16760,33,2
78,CMA-ES,"[ 0.6743604  -0.20400669 -1.08520403  0.12444857  0.73297984  0.74424198
 -0.28243096  0.24211577  0.02038493 -0.20762551  0.59958723 -0.59555543
  0.53978678 -0.76977667 -0.74561255  0.26774117 -2.00705001  0.13791124
  0.93642568 -0.27578343 -1.76950701 -0.3800216  -1.08213601 -0.70648569
  1.50277958  0.68018082  0.73959208  0.39538107 -0.50778457 -1.1659312
  0.28530183  0.84327697]",0.8263235688209534,3,0,0,0,17600,52,7
79,CMA-ES,"[-0.81740666 -0.34687016 -0.94141407  0.40185743  0.70085658  0.19246485
 -0.6554217  -0.33444237 -0.37476479  0.47189597  0.11575807 -0.51008683
  0.86219396  0.2388732  -0.02721732  0.71279609 -0.12862424  0.51924377
  0.93815563  0.70625069 -1.73483823  0.19101494 -0.83795264 -0.33284068
  1.43805212  0.84648496  0.16777671  0.42467595 -0.57717707 -0.14864656
 -0.15638824  0.79992716]",0.9899601936340332,5,1,0,0,17000,11,2
80,CMA-ES,"[-1.42742293 -0.18101112 -1.30692396  0.88769613  1.48864788  0.81310841
 -1.24765752  0.67901901  1.33985364 -0.20096524 -0.75538709 -0.10578038
 -0.32390912 -0.04660921  1.55805773  0.87592602 -1.16474409  0.20366353
  0.33574362  0.22580869 -0.62211128  0.86638788 -0.50847344  0.1357208
  0.62369693  0.35781528  0.40976255  0.29983104 -0.6008608  -0.35908457
 -0.57567006  0.84034473]",1.0,4,0,0,0,17000,11,1
81,CMA-ES,"[-0.32188804  1.5836722  -0.56130656  0.38413447  0.38850739  0.2814322
  0.57496523 -0.33358465  0.84313394  0.22160773  0.51629785 -0.48578466
  0.20205941 -0.40587779  0.73705096  0.98358163  0.491083    0.18129766
  0.42353312  0.97293199 -1.3242881  -0.29884167 -1.51683924 -0.65428845
  0.48861789  0.38681709 -0.09640586 -0.58571934 -1.21468155  0.10126424
  0.15267328  1.04468903]",1.0,4,0,0,0,17240,16,3
82,CMA-ES,"[-1.89123951  0.71596774 -1.06809371  0.0875576   0.59377839  0.32072801
 -0.21724225  0.55951325  0.84714277 -0.74477023  0.18439641 -0.64717148
  0.41930327 -0.11887486  0.49246604  0.13959247 -0.09870962  0.15555138
 -0.42216289  0.06372144 -1.12505287 -0.06006588 -0.50871515 -0.47502203
  0.48974662 -0.39988241  0.271574   -0.10066153 -0.57167046  0.04957627
 -0.0373086   0.90015279]",1.0,4,0,0,0,17000,11,1
83,CMA-ES,"[-0.41332402  0.44796962 -0.98232979  0.01886579  0.71966614  0.61357098
 -0.46985233 -0.00737364  0.61055599 -0.94167018 -0.09112825 -0.44852743
 -0.04018465 -0.94549625  1.02322358  0.29927344 -0.31561496  1.08101129
  0.80733445  0.09183924 -0.5460639  -0.17566545 -0.2355683  -0.88218805
  0.56936513  0.18010999  0.29193878  0.98695342  0.10677001  1.22701374
  0.3874291   0.22301751]",0.8156388998031616,3,1,0,0,17420,39,3
84,CMA-ES,"[-0.12306822  0.22481421 -1.32838209 -0.15402905 -0.60225221  0.11917375
 -2.20222419 -0.44861467  0.87483018  0.73452608  0.64867791 -1.09693759
 -0.00953162 -0.67713869  0.22438741  0.9162024   0.13127875  0.33527693
  0.66499355  0.25926948 -1.85407138  0.3887865  -0.52136591  0.35564946
  1.23358997  0.20694464 -0.11762024  0.43762814  0.15658101 -0.28592111
 -0.30654295  0.67866828]",0.9899198412895203,6,0,0,0,16940,14,2
85,CMA-ES,"[ 0.41909285  1.0644871  -0.14859914  0.60639993  1.22016955  0.68304412
 -0.40180056 -0.44194038  0.9296563   0.42877589  0.31755691 -0.41604427
  0.41923434 -0.62265614  0.06490437  0.96166126 -0.69350008  0.55376542
  0.47363645  0.39311402 -0.8040362   0.07994869  0.08974413 -1.05051221
  0.14845688  0.03686422 -0.61296408  0.55091265 -0.25604402  0.55842666
 -0.15407057  0.89422405]",1.0,4,0,0,0,16880,7,2
86,CMA-ES,"[ 0.097561    0.09945633 -0.55234392  0.335748    0.30621148 -0.090387
 -0.84070003 -0.23473754 -0.10499067 -0.06385573  0.12163671 -1.14844644
  0.74075316  0.44559049  0.42348975  0.37731262 -0.87012054  0.74690342
  1.06226944  0.31194795 -1.09578844  0.74244354 -0.7465812  -1.27494492
  0.44904288  0.59251242  0.17240469  0.0857534  -0.82073662  0.15760815
  0.46843651  0.45040907]",1.0,3,5,0,0,16880,16,11
87,CMA-ES,"[-0.28324424  0.49993835 -1.38078294 -0.30537199  1.13080257  0.4772772
 -1.01356383  0.21353106  0.90299601 -0.71004212 -0.31416444  0.31863777
  1.50204181  0.10468351 -0.18896895  0.11298393 -0.52505596  0.41447044
 -0.08280525 -0.62406656 -1.60467398 -0.30695901  0.01008538 -0.07108081
  0.65712576  0.28264007 -0.03389007 -0.11637728 -0.13383052 -0.03649792
  0.69480232  1.34221746]",1.0,4,1,0,0,16940,11,5
88,CMA-ES,"[-0.70078133  0.18717412 -0.8545321  -0.66103375  0.66034794  0.52852803
 -0.77140893  0.63115344  1.01140741  0.37389281  0.68802357 -0.70536727
  0.13143892 -0.47050866  0.24847831  0.91607892 -0.95038339  0.73928433
  1.03850393  0.45359602 -0.77664963  0.58906923  0.31176271  0.23698482
  0.2520295   0.90165406  1.2073675   0.06865148 -1.31045097  0.20035502
  0.01527999  0.95879082]",1.0,5,1,0,0,17240,18,7
89,CMA-ES,"[-0.63902073  1.0638769  -0.6039596   0.71787977  1.69464102  0.17525136
 -0.91844415  0.57981988  1.25023348 -0.38316734  0.68770318 -1.28845912
 -0.26451506 -0.39709896  0.50376993  0.05112483 -0.21386743 -1.19005971
  1.31420609  0.43187594 -2.12399345  0.07340693 -0.45362217 -0.50154546
 -0.15136406 -0.05530462  0.21571519  1.42568748 -0.61832419 -0.36231881
  0.98965749  0.35048723]",1.0,4,2,0,0,17270,10,8
90,CMA-ES,"[-1.28262878 -0.39338494 -0.97401655  0.68698317  0.07992681  0.74702548
 -0.8745922   0.4421582   0.28823269 -0.05224641  0.15861567 -0.22630993
  0.40045492  0.83186535  0.06003079  1.29628205 -0.60377125 -0.35595663
  0.29616421  0.02846315 -0.92741716  0.18547946 -0.54390584 -0.77489169
  2.0135009   0.77572199  0.11908946  0.34922788 -0.69821868  0.18974693
  0.40855795  0.57841371]",1.0,5,1,0,0,17210,0,3
91,CMA-ES,"[-1.14871998 -0.44590307 -1.32176234  0.68424014  1.23481121  0.7647529
  0.304712    0.16271201  0.55119378  0.2163719   0.47461666 -0.21069883
  1.32198247  0.20887506 -0.05557113  1.70303496  0.09198363  0.2568809
  0.10693362  0.64931797 -1.81658999 -1.03357891 -0.4514138  -0.45558725
  0.90127097  0.29054566 -0.39680679 -0.45441014 -0.4850656  -1.0011545
  0.14528053  0.27183721]",1.0,5,0,0,0,17060,14,4
92,CMA-ES,"[-0.33846073  0.47839652 -0.73492831  0.18951816  0.07748316  0.03848875
 -1.10990303  0.13221855  0.63829759 -0.3928424   0.96245139 -0.74511695
  0.73761677 -0.12827916 -0.33701067  0.48165959 -0.13362822  0.53307134
  0.30189097 -0.6703738  -1.49859885 -0.68004808 -0.12407831 -0.52293737
  1.30751915 -0.06297306  1.05501187  0.16332601 -0.28964688  0.63693076
 -0.29758836  1.14403094]",0.8156388998031616,3,1,0,0,17420,46,5
93,CMA-ES,"[ 0.03213531  0.66149998 -0.71330188  0.46934178  1.01367396  0.32385854
  0.13826718  1.21540113  0.52953627 -0.74448038 -0.84769043  0.17476776
  0.64967962  0.00958756  0.05039023  0.67388194  0.12452219  0.44639377
 -0.05957917  0.58576031 -0.36630619 -0.79740425 -0.56199597 -1.20009065
  0.1918725   1.04902305  0.21114323  0.2750135  -0.50031761 -0.26260737
  0.73154768  1.42795175]",1.0,4,0,0,0,17240,16,1
94,CMA-ES,"[-0.52862103 -0.13478868 -1.56404321  0.23594235  0.03035092  0.19951716
 -0.86654574 -0.15232598  0.30020646  0.46734831  0.08006512  0.07943762
 -0.25431372 -0.19576237  0.15051773  0.40236549 -0.2331032   1.21575617
  1.4919356   0.78867664 -0.7669832   0.81222892  0.32072681  0.06507341
  0.17854819  0.0732055   0.36661421  0.22727447 -0.08247506 -0.45223644
 -0.64523874  0.64368169]",0.7132630944252014,2,0,0,0,17990,10,1
95,CMA-ES,"[-0.33185319  0.18647804 -0.90573889  0.44460799  0.97570419  0.48917173
 -0.82454326 -0.26301988  1.14165198 -0.38878984  1.44837004 -0.67882548
  0.84310593  0.57980424 -0.21916929  1.21875987 -0.6420272   0.50265514
  0.32183782 -0.41980462 -0.90929985  0.85785741  0.49976596 -0.16638262
  1.67058834 -0.44396441 -0.21494681  0.53075498 -0.54554704  0.02638937
  0.35974311  0.74374622]",1.0,5,2,0,0,16700,20,2
96,CMA-ES,"[-0.12788534  0.5328592  -0.77193961  1.08845949  1.18232619  0.18965141
 -1.26784611 -0.35448229  0.53312938  0.23907066 -1.07569284 -1.16049018
  0.88782806  0.40539062  0.41049555  0.63371244  0.21180291  0.55733907
  0.38359751  0.28013452 -0.89274448  0.2105836  -1.40847641  0.83312738
  1.05329602  1.14891555  0.03821402  0.30203594 -1.07606648 -0.24279934
  0.34050032  0.29295186]",1.0,8,0,0,0,16280,5,3
97,CMA-ES,"[-0.3840398   0.89072295 -0.68762294 -0.23917814  1.29051067 -0.20384091
 -0.91313073 -0.17680187  0.28850112  0.25684845  0.65262612  0.264915
  0.3911588  -0.7227675   0.08742937  1.22545944 -0.44770446 -0.18775014
  0.6743655   0.84781959 -1.261653   -0.54001451 -0.89314062 -0.89173116
  1.0883922   0.63244975  0.21997408  0.95965691 -0.46854317 -0.23946185
  0.46092754  0.59000664]",1.0,6,1,0,0,16760,17,4
98,CMA-ES,"[-1.36515794  0.82382962 -1.85750351  0.56783685  1.04721292  0.38821131
 -0.13454931 -0.23597208  0.65261619 -0.58744706 -0.10200781 -0.74253842
  0.26129216 -1.54517655 -0.45982097 -0.71711102 -0.56929884  0.12782983
  1.12623011  0.56828386 -1.20812221  0.17787166 -0.30018407 -0.14042559
  0.95083867  0.73027059  0.17305816  0.36157163 -0.85651838 -0.0253807
  0.75027701  0.54348456]",1.0,3,5,0,0,16880,15,11
99,CMA-ES,"[-0.62029156  0.79839661 -1.3447832  -0.38412849  0.40686532  0.15196486
 -0.35755468  0.56346311  0.08459504 -0.22033662  0.51217413 -0.70014585
  1.00295971  0.17483612 -0.12411053  0.70133461 -0.83907659 -0.14528455
  0.14244013 -0.06291015 -1.13393901 -0.09473624 -0.11913963 -0.38763091
  0.14227658  0.2736874   0.36228422 -0.53317738 -0.33515191  0.09203529
 -1.01456828  0.05644446]",0.8263235688209534,3,0,0,0,17600,52,6
100,CMA-ES,"[-0.55181207  0.88146037  0.02543465 -0.38696716  0.12440156 -0.01905067
 -0.30095945 -0.29960198 -0.40274122  0.00468319  0.5102885  -0.31782315
 -0.34076192 -0.57420536 -0.79744869  1.17403476 -0.70824812  0.85417673
  1.21541522  0.37908704 -0.56975851  0.74261485 -0.82171089 -0.56950539
  0.74930843  1.1007012   0.42691751  0.28527339 -0.5281356  -0.59874854
  0.56340452  1.12399175]",1.0,6,1,0,0,17000,3,3
101,CMA-ES,"[-0.15596356 -1.05623902 -1.23559302  0.49437554  1.5569968   0.57671706
 -1.10034591  0.57994558  0.67305143  0.14036513  0.16985871 -0.23096497
  0.79923415 -0.51470075  0.23024808  0.92605755  0.17569657 -0.03833819
  0.95438682 -0.20898455 -0.81194478 -0.50942432 -0.19507291 -0.28643512
  0.29888092  0.72515818 -0.38220639  0.8326698  -0.34755653  0.46681877
 -0.17602179  1.56581027]",1.0,7,0,0,0,16820,10,2
102,CMA-ES,"[-0.20102962  0.90804101 -0.97093867  0.07339532  0.3601479  -0.32600861
 -0.44350539 -0.01492449  0.28268781 -0.4412143   0.71461122 -0.37471128
 -0.56034294 -1.26309809 -1.1809308   1.02947227 -0.10397817 -0.0815257
  0.06983278 -0.16148935 -0.64418304 -0.65110761 -1.06250491 -0.63347616
  0.95080506  0.71869895  0.60478698  0.89965153  0.9103568   1.16731346
 -0.030886    1.35172129]",0.9899601936340332,5,1,0,0,17000,11,2
